Area Name,lat,lon,Traffic Volume,Congestion Level,hotspot_cluster
Jayanagar,12.925,77.5938,17394,64.63902446384458,2
Yeshwanthpur,13.0285,77.54,28346,90.78601578789072,4
Indiranagar,12.9719,77.6412,11091,44.32279757549324,0
Koramangala,12.9352,77.6245,41919,100.0,2
Koramangala,12.9352,77.6245,30067,92.39430964728936,2
Jayanagar,12.925,77.5938,18866,60.12166876162756,2
Hebbal,13.0358,77.597,9570,29.85354848049926,3
Hebbal,13.0358,77.597,26650,97.49775650434046,3
Indiranagar,12.9719,77.6412,35552,100.0,0
Indiranagar,12.9719,77.6412,50801,100.0,0
Whitefield,12.9698,77.75,19548,72.49090485104259,1
Koramangala,12.9352,77.6245,44801,100.0,2
Koramangala,12.9352,77.6245,50282,100.0,2
Electronic City,12.8452,77.66,13585,38.92090744972988,5
Electronic City,12.8452,77.66,14978,58.11006214812727,5
Jayanagar,12.925,77.5938,34913,100.0,2
Hebbal,13.0358,77.597,20195,62.25832814351926,3
Indiranagar,12.9719,77.6412,38200,100.0,0
Indiranagar,12.9719,77.6412,37328,100.0,0
Whitefield,12.9698,77.75,22653,67.25435793913655,1
Whitefield,12.9698,77.75,14278,51.98642251516244,1
Koramangala,12.9352,77.6245,49680,100.0,2
Electronic City,12.8452,77.66,28182,99.80373057178262,5
Jayanagar,12.925,77.5938,16769,59.04082841402232,2
Hebbal,13.0358,77.597,25757,86.53158799199228,3
Hebbal,13.0358,77.597,40403,100.0,3
Yeshwanthpur,13.0285,77.54,14959,41.55782828458828,4
Yeshwanthpur,13.0285,77.54,14243,51.20862347803068,4
Indiranagar,12.9719,77.6412,28297,100.0,0
Indiranagar,12.9719,77.6412,13109,34.97007642816444,0
Whitefield,12.9698,77.75,35843,100.0,1
Whitefield,12.9698,77.75,33348,100.0,1
Electronic City,12.8452,77.66,21261,65.14021124839083,5
Jayanagar,12.925,77.5938,34150,100.0,2
Yeshwanthpur,13.0285,77.54,19670,72.33349123278781,4
Indiranagar,12.9719,77.6412,46067,100.0,0
Indiranagar,12.9719,77.6412,50340,100.0,0
Whitefield,12.9698,77.75,13639,35.70750201837544,1
Whitefield,12.9698,77.75,23645,83.77364288807006,1
Koramangala,12.9352,77.6245,58859,100.0,2
Hebbal,13.0358,77.597,18866,59.45576360849465,3
Yeshwanthpur,13.0285,77.54,22899,73.84432891028024,4
Indiranagar,12.9719,77.6412,24279,79.06959814535126,0
Indiranagar,12.9719,77.6412,57134,100.0,0
Whitefield,12.9698,77.75,25505,87.44297023712026,1
Koramangala,12.9352,77.6245,46739,100.0,2
Koramangala,12.9352,77.6245,32901,100.0,2
Electronic City,12.8452,77.66,9122,27.073705618611548,5
Electronic City,12.8452,77.66,14413,39.576490160947465,5
Jayanagar,12.925,77.5938,36013,100.0,2
Jayanagar,12.925,77.5938,35396,100.0,2
Yeshwanthpur,13.0285,77.54,28102,98.87547562621764,4
Indiranagar,12.9719,77.6412,39251,100.0,0
Indiranagar,12.9719,77.6412,22276,73.3098778090052,0
Whitefield,12.9698,77.75,27456,86.21584764561896,1
Koramangala,12.9352,77.6245,29919,97.06576659408776,2
Koramangala,12.9352,77.6245,33040,100.0,2
Electronic City,12.8452,77.66,27091,90.30686959227889,5
Jayanagar,12.925,77.5938,21505,79.99350475500744,2
Jayanagar,12.925,77.5938,9369,27.05007250687986,2
Indiranagar,12.9719,77.6412,35900,100.0,0
Indiranagar,12.9719,77.6412,22508,79.56074462071473,0
Whitefield,12.9698,77.75,6716,29.7037377992413,1
Whitefield,12.9698,77.75,26806,97.66638360267396,1
Koramangala,12.9352,77.6245,58148,100.0,2
Koramangala,12.9352,77.6245,43798,100.0,2
Electronic City,12.8452,77.66,16942,63.31691996733453,5
Electronic City,12.8452,77.66,23663,80.83774368637717,5
Hebbal,13.0358,77.597,33028,100.0,3
Hebbal,13.0358,77.597,27498,82.4749223990984,3
Yeshwanthpur,13.0285,77.54,5305,25.333037343159365,4
Yeshwanthpur,13.0285,77.54,17320,52.76811096902054,4
Indiranagar,12.9719,77.6412,29282,100.0,0
Indiranagar,12.9719,77.6412,22177,74.24309451807792,0
Whitefield,12.9698,77.75,30360,98.55033705407357,1
Koramangala,12.9352,77.6245,57834,100.0,2
Koramangala,12.9352,77.6245,15574,45.35475489330724,2
Electronic City,12.8452,77.66,20151,69.02566217583005,5
Jayanagar,12.925,77.5938,32697,100.0,2
Jayanagar,12.925,77.5938,41906,100.0,2
Yeshwanthpur,13.0285,77.54,21551,78.59227048896048,4
Indiranagar,12.9719,77.6412,23833,88.79121305458321,0
Electronic City,12.8452,77.66,19872,72.30272439977243,5
Jayanagar,12.925,77.5938,17566,65.66419822581648,2
Jayanagar,12.925,77.5938,9718,31.83453478200738,2
Hebbal,13.0358,77.597,35638,100.0,3
Yeshwanthpur,13.0285,77.54,7947,35.54984871140638,4
Indiranagar,12.9719,77.6412,42204,100.0,0
Indiranagar,12.9719,77.6412,50058,100.0,0
Koramangala,12.9352,77.6245,30042,91.30361228497608,2
Koramangala,12.9352,77.6245,28708,100.0,2
Jayanagar,12.925,77.5938,16055,57.6920487234667,2
Hebbal,13.0358,77.597,34295,100.0,3
Yeshwanthpur,13.0285,77.54,16648,46.26586163894422,4
Indiranagar,12.9719,77.6412,34839,100.0,0
Indiranagar,12.9719,77.6412,45510,100.0,0
Whitefield,12.9698,77.75,8047,24.61318768406163,1
Koramangala,12.9352,77.6245,44550,100.0,2
Koramangala,12.9352,77.6245,15107,47.66414886932143,2
Electronic City,12.8452,77.66,23650,75.67246746356669,5
Jayanagar,12.925,77.5938,24344,80.9791132347007,2
Jayanagar,12.925,77.5938,25095,86.0410338801647,2
Hebbal,13.0358,77.597,11033,40.706213945833326,3
Hebbal,13.0358,77.597,29978,90.85100450283412,3
Indiranagar,12.9719,77.6412,48274,100.0,0
Indiranagar,12.9719,77.6412,35680,100.0,0
Whitefield,12.9698,77.75,15073,49.21661108609021,1
Whitefield,12.9698,77.75,28876,100.0,1
Koramangala,12.9352,77.6245,46114,100.0,2
Koramangala,12.9352,77.6245,27584,94.28218718134114,2
Jayanagar,12.925,77.5938,39177,100.0,2
Hebbal,13.0358,77.597,20748,62.48585193307021,3
Hebbal,13.0358,77.597,29298,90.78564977483396,3
Yeshwanthpur,13.0285,77.54,20555,62.04381856492549,4
Indiranagar,12.9719,77.6412,36423,100.0,0
Indiranagar,12.9719,77.6412,11495,37.05686757692786,0
Koramangala,12.9352,77.6245,33176,100.0,2
Electronic City,12.8452,77.66,16925,57.32230622506847,5
Hebbal,13.0358,77.597,21054,79.12054812674577,3
Hebbal,13.0358,77.597,8621,29.008854070217048,3
Yeshwanthpur,13.0285,77.54,18423,65.73452598826312,4
Indiranagar,12.9719,77.6412,29402,100.0,0
Indiranagar,12.9719,77.6412,20464,60.1406507475335,0
Whitefield,12.9698,77.75,24133,79.9664783059569,1
Koramangala,12.9352,77.6245,58205,100.0,2
Koramangala,12.9352,77.6245,30452,98.2174673736728,2
Jayanagar,12.925,77.5938,15363,53.02810666093497,2
Jayanagar,12.925,77.5938,28407,91.67884172544817,2
Yeshwanthpur,13.0285,77.54,27024,81.02980640292981,4
Indiranagar,12.9719,77.6412,25646,83.941763768411,0
Indiranagar,12.9719,77.6412,32912,100.0,0
Whitefield,12.9698,77.75,34524,100.0,1
Whitefield,12.9698,77.75,16503,62.09243493379792,1
Koramangala,12.9352,77.6245,29489,100.0,2
Koramangala,12.9352,77.6245,44768,100.0,2
Jayanagar,12.925,77.5938,8302,22.86862406151504,2
Hebbal,13.0358,77.597,15818,53.58725632467528,3
Indiranagar,12.9719,77.6412,47410,100.0,0
Indiranagar,12.9719,77.6412,25438,92.66748141948943,0
Koramangala,12.9352,77.6245,30813,95.8626059953293,2
Koramangala,12.9352,77.6245,44738,100.0,2
Electronic City,12.8452,77.66,5151,21.978553362203503,5
Jayanagar,12.925,77.5938,30467,100.0,2
Hebbal,13.0358,77.597,45359,100.0,3
Yeshwanthpur,13.0285,77.54,19438,71.91979786550812,4
Indiranagar,12.9719,77.6412,39865,100.0,0
Indiranagar,12.9719,77.6412,38786,100.0,0
Whitefield,12.9698,77.75,27335,89.24960598273323,1
Koramangala,12.9352,77.6245,44227,100.0,2
Koramangala,12.9352,77.6245,15990,53.566316273966805,2
Electronic City,12.8452,77.66,18415,53.35709758820235,5
Jayanagar,12.925,77.5938,24866,81.93366179847281,2
Hebbal,13.0358,77.597,31821,100.0,3
Yeshwanthpur,13.0285,77.54,11932,35.087193181678515,4
Indiranagar,12.9719,77.6412,29805,99.24831086537256,0
Whitefield,12.9698,77.75,8018,22.3326299702142,1
Koramangala,12.9352,77.6245,31729,100.0,2
Koramangala,12.9352,77.6245,45390,100.0,2
Electronic City,12.8452,77.66,10267,24.24878805778565,5
Jayanagar,12.925,77.5938,19265,72.22824404908582,2
Jayanagar,12.925,77.5938,18111,59.479129061539886,2
Hebbal,13.0358,77.597,10399,30.12070138008129,3
Yeshwanthpur,13.0285,77.54,13285,37.08957245719577,4
Indiranagar,12.9719,77.6412,40315,100.0,0
Whitefield,12.9698,77.75,11947,38.41626951496608,1
Koramangala,12.9352,77.6245,52464,100.0,2
Koramangala,12.9352,77.6245,40490,100.0,2
Hebbal,13.0358,77.597,10998,29.311093867055856,3
Hebbal,13.0358,77.597,37711,100.0,3
Yeshwanthpur,13.0285,77.54,8678,25.03277926461389,4
Yeshwanthpur,13.0285,77.54,19282,67.26120648222278,4
Indiranagar,12.9719,77.6412,32652,100.0,0
Indiranagar,12.9719,77.6412,21690,63.55727629468835,0
Whitefield,12.9698,77.75,24208,86.68945538899914,1
Whitefield,12.9698,77.75,16237,50.53008884633679,1
Koramangala,12.9352,77.6245,56184,100.0,2
Electronic City,12.8452,77.66,12381,34.82245061563992,5
Jayanagar,12.925,77.5938,23660,70.2716818425762,2
Jayanagar,12.925,77.5938,30101,100.0,2
Indiranagar,12.9719,77.6412,34995,100.0,0
Whitefield,12.9698,77.75,12803,38.35433732440643,1
Koramangala,12.9352,77.6245,66286,100.0,2
Koramangala,12.9352,77.6245,62996,100.0,2
Electronic City,12.8452,77.66,14797,58.0600324457944,5
Jayanagar,12.925,77.5938,20617,68.00973030840912,2
Jayanagar,12.925,77.5938,18701,67.56822843836218,2
Hebbal,13.0358,77.597,33540,100.0,3
Yeshwanthpur,13.0285,77.54,13705,54.82393522997603,4
Indiranagar,12.9719,77.6412,19057,65.90157862250544,0
Indiranagar,12.9719,77.6412,23954,79.66773042199131,0
Koramangala,12.9352,77.6245,32338,100.0,2
Electronic City,12.8452,77.66,5791,18.03698061144933,5
Hebbal,13.0358,77.597,34109,100.0,3
Indiranagar,12.9719,77.6412,29267,97.42157087593972,0
Indiranagar,12.9719,77.6412,35825,100.0,0
Whitefield,12.9698,77.75,29590,93.36763681296344,1
Koramangala,12.9352,77.6245,32248,100.0,2
Jayanagar,12.925,77.5938,17459,58.47026877990889,2
Indiranagar,12.9719,77.6412,25955,95.07897863283486,0
Indiranagar,12.9719,77.6412,25664,88.38129333364148,0
Whitefield,12.9698,77.75,31585,100.0,1
Koramangala,12.9352,77.6245,33208,100.0,2
Jayanagar,12.925,77.5938,25134,79.8081805973715,2
Jayanagar,12.925,77.5938,8949,25.41249138719296,2
Hebbal,13.0358,77.597,34899,100.0,3
Yeshwanthpur,13.0285,77.54,23516,70.50050017167757,4
Yeshwanthpur,13.0285,77.54,20082,63.70003560113975,4
Indiranagar,12.9719,77.6412,11459,29.653646177406987,0
Indiranagar,12.9719,77.6412,26694,91.75518488254907,0
Whitefield,12.9698,77.75,27001,96.37052334175748,1
Whitefield,12.9698,77.75,33105,100.0,1
Koramangala,12.9352,77.6245,32524,100.0,2
Koramangala,12.9352,77.6245,28850,88.63042169569376,2
Electronic City,12.8452,77.66,19519,65.84090523658243,5
Jayanagar,12.925,77.5938,27929,86.78672610283854,2
Hebbal,13.0358,77.597,32418,100.0,3
Yeshwanthpur,13.0285,77.54,15913,43.3477038241469,4
Indiranagar,12.9719,77.6412,43056,100.0,0
Whitefield,12.9698,77.75,23755,78.03962284074821,1
Koramangala,12.9352,77.6245,33493,100.0,2
Koramangala,12.9352,77.6245,31490,100.0,2
Jayanagar,12.925,77.5938,16756,58.92390429204699,2
Jayanagar,12.925,77.5938,40383,100.0,2
Hebbal,13.0358,77.597,39573,100.0,3
Yeshwanthpur,13.0285,77.54,20103,74.32757822435428,4
Yeshwanthpur,13.0285,77.54,13796,50.07502959984574,4
Indiranagar,12.9719,77.6412,29617,100.0,0
Indiranagar,12.9719,77.6412,34514,100.0,0
Koramangala,12.9352,77.6245,14062,52.94560599354397,2
Koramangala,12.9352,77.6245,60114,100.0,2
Jayanagar,12.925,77.5938,18745,64.71703643058825,2
Hebbal,13.0358,77.597,28196,91.94349071328618,3
Hebbal,13.0358,77.597,34158,100.0,3
Yeshwanthpur,13.0285,77.54,30975,100.0,4
Yeshwanthpur,13.0285,77.54,16564,58.03064483369701,4
Indiranagar,12.9719,77.6412,25977,88.72961221075877,0
Indiranagar,12.9719,77.6412,36437,100.0,0
Whitefield,12.9698,77.75,21591,78.66417431242004,1
Koramangala,12.9352,77.6245,58966,100.0,2
Koramangala,12.9352,77.6245,28784,92.61177955592709,2
Jayanagar,12.925,77.5938,19681,64.20518772381371,2
Hebbal,13.0358,77.597,19102,68.24766140105243,3
Hebbal,13.0358,77.597,30660,94.8093819909055,3
Indiranagar,12.9719,77.6412,10807,44.30311075913107,0
Indiranagar,12.9719,77.6412,33394,100.0,0
Koramangala,12.9352,77.6245,42378,100.0,2
Koramangala,12.9352,77.6245,57860,100.0,2
Jayanagar,12.925,77.5938,26502,85.51982160886355,2
Hebbal,13.0358,77.597,28199,92.3861016198227,3
Hebbal,13.0358,77.597,29530,95.7023819824879,3
Indiranagar,12.9719,77.6412,51290,100.0,0
Indiranagar,12.9719,77.6412,25029,76.82352361812792,0
Whitefield,12.9698,77.75,6120,24.37945202045738,1
Whitefield,12.9698,77.75,17164,50.90028235789826,1
Koramangala,12.9352,77.6245,42389,100.0,2
Jayanagar,12.925,77.5938,19225,71.12669687328844,2
Hebbal,13.0358,77.597,38216,100.0,3
Yeshwanthpur,13.0285,77.54,9679,24.191849621204923,4
Yeshwanthpur,13.0285,77.54,19337,65.55115517364598,4
Indiranagar,12.9719,77.6412,32285,100.0,0
Indiranagar,12.9719,77.6412,44557,100.0,0
Whitefield,12.9698,77.75,15410,48.22724693442179,1
Koramangala,12.9352,77.6245,51665,100.0,2
Jayanagar,12.925,77.5938,29831,97.57660566812882,2
Jayanagar,12.925,77.5938,10915,39.70048247813205,2
Hebbal,13.0358,77.597,25909,87.2698787398219,3
Indiranagar,12.9719,77.6412,37720,100.0,0
Indiranagar,12.9719,77.6412,26712,80.98860331329345,0
Whitefield,12.9698,77.75,33467,100.0,1
Koramangala,12.9352,77.6245,27426,89.52980593610411,2
Koramangala,12.9352,77.6245,28611,100.0,2
Jayanagar,12.925,77.5938,27411,87.20615564891841,2
Indiranagar,12.9719,77.6412,11202,28.16604625336397,0
Indiranagar,12.9719,77.6412,30432,99.19858147202592,0
Whitefield,12.9698,77.75,14800,49.715573462633465,1
Whitefield,12.9698,77.75,22635,79.28613592344738,1
Koramangala,12.9352,77.6245,61293,100.0,2
Koramangala,12.9352,77.6245,15116,47.33602746885781,2
Jayanagar,12.925,77.5938,8989,36.88853719686787,2
Hebbal,13.0358,77.597,19769,65.55071115591733,3
Yeshwanthpur,13.0285,77.54,31228,96.90485460123676,4
Yeshwanthpur,13.0285,77.54,27135,81.65958611601421,4
Indiranagar,12.9719,77.6412,12161,46.20178897709542,0
Indiranagar,12.9719,77.6412,25601,93.27178583370817,0
Whitefield,12.9698,77.75,7828,19.065524637538104,1
Koramangala,12.9352,77.6245,42997,100.0,2
Jayanagar,12.925,77.5938,28044,100.0,2
Hebbal,13.0358,77.597,29887,100.0,3
Hebbal,13.0358,77.597,37412,100.0,3
Indiranagar,12.9719,77.6412,12874,33.695564102510495,0
Indiranagar,12.9719,77.6412,12139,44.21650635385584,0
Whitefield,12.9698,77.75,27407,88.24158353375803,1
Whitefield,12.9698,77.75,21040,60.22885976028088,1
Koramangala,12.9352,77.6245,34578,100.0,2
Koramangala,12.9352,77.6245,62431,100.0,2
Jayanagar,12.925,77.5938,33216,100.0,2
Jayanagar,12.925,77.5938,25597,83.78536507874084,2
Hebbal,13.0358,77.597,19199,65.83739486818088,3
Yeshwanthpur,13.0285,77.54,23954,81.2908779095866,4
Indiranagar,12.9719,77.6412,34070,100.0,0
Indiranagar,12.9719,77.6412,43325,100.0,0
Whitefield,12.9698,77.75,29047,100.0,1
Koramangala,12.9352,77.6245,41277,100.0,2
Electronic City,12.8452,77.66,23496,87.31554823153267,5
Electronic City,12.8452,77.66,18595,70.33367632231963,5
Jayanagar,12.925,77.5938,33302,100.0,2
Hebbal,13.0358,77.597,11811,46.1331957657786,3
Hebbal,13.0358,77.597,29654,96.75405630613592,3
Yeshwanthpur,13.0285,77.54,27676,98.99875642004312,4
Whitefield,12.9698,77.75,17201,54.61450260391172,1
Whitefield,12.9698,77.75,30568,97.40014378928116,1
Koramangala,12.9352,77.6245,53038,100.0,2
Koramangala,12.9352,77.6245,44432,100.0,2
Electronic City,12.8452,77.66,17753,57.321648385122415,5
Jayanagar,12.925,77.5938,27818,91.34934499210244,2
Jayanagar,12.925,77.5938,24968,74.90611890837587,2
Yeshwanthpur,13.0285,77.54,15783,48.4434709165626,4
Indiranagar,12.9719,77.6412,31466,100.0,0
Whitefield,12.9698,77.75,22525,84.11819026534161,1
Koramangala,12.9352,77.6245,41778,100.0,2
Koramangala,12.9352,77.6245,44058,100.0,2
Electronic City,12.8452,77.66,16609,49.80366809987778,5
Indiranagar,12.9719,77.6412,22266,80.59115539340581,0
Indiranagar,12.9719,77.6412,39086,100.0,0
Koramangala,12.9352,77.6245,43334,100.0,2
Koramangala,12.9352,77.6245,27374,86.67079454200214,2
Electronic City,12.8452,77.66,26575,95.50817532563316,5
Hebbal,13.0358,77.597,31345,100.0,3
Yeshwanthpur,13.0285,77.54,8210,35.981322695576075,4
Indiranagar,12.9719,77.6412,25465,76.72300801681018,0
Indiranagar,12.9719,77.6412,43629,100.0,0
Whitefield,12.9698,77.75,14077,53.34444499255368,1
Koramangala,12.9352,77.6245,42862,100.0,2
Jayanagar,12.925,77.5938,35880,100.0,2
Hebbal,13.0358,77.597,36148,100.0,3
Yeshwanthpur,13.0285,77.54,33383,100.0,4
Indiranagar,12.9719,77.6412,50673,100.0,0
Indiranagar,12.9719,77.6412,37242,100.0,0
Koramangala,12.9352,77.6245,30973,100.0,2
Koramangala,12.9352,77.6245,29975,100.0,2
Jayanagar,12.925,77.5938,30841,100.0,2
Jayanagar,12.925,77.5938,36166,100.0,2
Hebbal,13.0358,77.597,29827,91.28422364139398,3
Hebbal,13.0358,77.597,34660,100.0,3
Yeshwanthpur,13.0285,77.54,25957,94.64990639906522,4
Indiranagar,12.9719,77.6412,35945,100.0,0
Indiranagar,12.9719,77.6412,23918,77.77437129794966,0
Whitefield,12.9698,77.75,7976,30.98082699865064,1
Koramangala,12.9352,77.6245,64251,100.0,2
Electronic City,12.8452,77.66,28358,96.09279539602105,5
Jayanagar,12.925,77.5938,38629,100.0,2
Hebbal,13.0358,77.597,17551,55.919571916307234,3
Indiranagar,12.9719,77.6412,25646,76.95397050656764,0
Indiranagar,12.9719,77.6412,12489,49.23958242975898,0
Whitefield,12.9698,77.75,23744,81.83859646518208,1
Whitefield,12.9698,77.75,32177,100.0,1
Koramangala,12.9352,77.6245,14445,45.116237246011,2
Jayanagar,12.925,77.5938,16880,65.35514564015389,2
Jayanagar,12.925,77.5938,37276,100.0,2
Yeshwanthpur,13.0285,77.54,11973,36.84838058313926,4
Indiranagar,12.9719,77.6412,38397,100.0,0
Indiranagar,12.9719,77.6412,34155,100.0,0
Whitefield,12.9698,77.75,26906,92.87503804818678,1
Koramangala,12.9352,77.6245,16295,59.54950315978442,2
Electronic City,12.8452,77.66,19435,64.94658021935439,5
Jayanagar,12.925,77.5938,33555,100.0,2
Hebbal,13.0358,77.597,29939,95.18854475505464,3
Indiranagar,12.9719,77.6412,33317,100.0,0
Indiranagar,12.9719,77.6412,27304,81.71709057522082,0
Koramangala,12.9352,77.6245,30173,94.46218282486116,2
Koramangala,12.9352,77.6245,29758,90.74014318327504,2
Electronic City,12.8452,77.66,13479,42.20463889915716,5
Jayanagar,12.925,77.5938,27357,97.47263451650748,2
Hebbal,13.0358,77.597,18301,68.1674232771255,3
Yeshwanthpur,13.0285,77.54,20899,59.87572401021578,4
Indiranagar,12.9719,77.6412,32860,100.0,0
Koramangala,12.9352,77.6245,42536,100.0,2
Koramangala,12.9352,77.6245,33564,100.0,2
Electronic City,12.8452,77.66,12589,44.15263670117565,5
Electronic City,12.8452,77.66,5962,29.311885360103837,5
Jayanagar,12.925,77.5938,16011,53.296606694181655,2
Jayanagar,12.925,77.5938,32281,100.0,2
Hebbal,13.0358,77.597,21870,79.80907427175678,3
Yeshwanthpur,13.0285,77.54,30553,100.0,4
Indiranagar,12.9719,77.6412,38488,100.0,0
Indiranagar,12.9719,77.6412,28475,93.46307585715672,0
Whitefield,12.9698,77.75,37034,100.0,1
Koramangala,12.9352,77.6245,30875,99.77487449973752,2
Jayanagar,12.925,77.5938,38075,100.0,2
Jayanagar,12.925,77.5938,19386,74.1135222359006,2
Hebbal,13.0358,77.597,9872,39.40267028167075,3
Hebbal,13.0358,77.597,49783,100.0,3
Yeshwanthpur,13.0285,77.54,15816,60.08252982977,4
Indiranagar,12.9719,77.6412,25157,76.33624952176478,0
Indiranagar,12.9719,77.6412,35038,100.0,0
Whitefield,12.9698,77.75,22683,72.27389612772302,1
Whitefield,12.9698,77.75,35354,100.0,1
Koramangala,12.9352,77.6245,45961,100.0,2
Koramangala,12.9352,77.6245,25828,80.60856427181918,2
Electronic City,12.8452,77.66,11367,39.80948453010701,5
Jayanagar,12.925,77.5938,35649,100.0,2
Jayanagar,12.925,77.5938,35433,100.0,2
Yeshwanthpur,13.0285,77.54,17938,53.42119531074176,4
Indiranagar,12.9719,77.6412,46265,100.0,0
Indiranagar,12.9719,77.6412,57774,100.0,0
Whitefield,12.9698,77.75,22845,81.8495398871231,1
Koramangala,12.9352,77.6245,44907,100.0,2
Jayanagar,12.925,77.5938,28844,100.0,2
Jayanagar,12.925,77.5938,18614,63.111426412081634,2
Hebbal,13.0358,77.597,18364,61.59160912142019,3
Indiranagar,12.9719,77.6412,41173,100.0,0
Indiranagar,12.9719,77.6412,36776,100.0,0
Koramangala,12.9352,77.6245,42726,100.0,2
Koramangala,12.9352,77.6245,44802,100.0,2
Electronic City,12.8452,77.66,13317,48.10003657872177,5
Jayanagar,12.925,77.5938,7512,18.505531531031785,2
Hebbal,13.0358,77.597,46712,100.0,3
Hebbal,13.0358,77.597,43488,100.0,3
Yeshwanthpur,13.0285,77.54,7282,30.635296623081395,4
Indiranagar,12.9719,77.6412,52161,100.0,0
Indiranagar,12.9719,77.6412,21997,74.27169012528276,0
Koramangala,12.9352,77.6245,62906,100.0,2
Koramangala,12.9352,77.6245,29494,96.08915151067274,2
Electronic City,12.8452,77.66,19778,60.09309436673638,5
Jayanagar,12.925,77.5938,18622,61.50722854265627,2
Hebbal,13.0358,77.597,40458,100.0,3
Hebbal,13.0358,77.597,34547,100.0,3
Indiranagar,12.9719,77.6412,35515,100.0,0
Indiranagar,12.9719,77.6412,54274,100.0,0
Whitefield,12.9698,77.75,8657,32.01523136359041,1
Whitefield,12.9698,77.75,21976,66.80458939889263,1
Koramangala,12.9352,77.6245,63021,100.0,2
Electronic City,12.8452,77.66,33472,100.0,5
Jayanagar,12.925,77.5938,26346,79.44186432264414,2
Jayanagar,12.925,77.5938,8993,24.029249035207837,2
Hebbal,13.0358,77.597,21883,69.76285447569623,3
Yeshwanthpur,13.0285,77.54,22515,78.14823468403294,4
Yeshwanthpur,13.0285,77.54,20404,72.1100436836159,4
Indiranagar,12.9719,77.6412,38516,100.0,0
Indiranagar,12.9719,77.6412,40161,100.0,0
Whitefield,12.9698,77.75,25866,95.79665092380372,1
Koramangala,12.9352,77.6245,49412,100.0,2
Jayanagar,12.925,77.5938,20887,71.68875556462623,2
Jayanagar,12.925,77.5938,19734,74.96272413170254,2
Hebbal,13.0358,77.597,11240,32.2064297623174,3
Hebbal,13.0358,77.597,36705,100.0,3
Indiranagar,12.9719,77.6412,33162,100.0,0
Whitefield,12.9698,77.75,30886,98.50703550541124,1
Whitefield,12.9698,77.75,16640,57.85076062024227,1
Koramangala,12.9352,77.6245,26571,78.9618336696846,2
Koramangala,12.9352,77.6245,43718,100.0,2
Jayanagar,12.925,77.5938,23018,69.99675606431643,2
Yeshwanthpur,13.0285,77.54,15695,48.2112753076552,4
Indiranagar,12.9719,77.6412,33142,100.0,0
Indiranagar,12.9719,77.6412,52728,100.0,0
Whitefield,12.9698,77.75,23635,86.33324297107198,1
Koramangala,12.9352,77.6245,28203,100.0,2
Koramangala,12.9352,77.6245,60496,100.0,2
Electronic City,12.8452,77.66,12083,43.28413671098382,5
Jayanagar,12.925,77.5938,25674,92.5071226783123,2
Hebbal,13.0358,77.597,30387,100.0,3
Hebbal,13.0358,77.597,30928,100.0,3
Indiranagar,12.9719,77.6412,25395,84.42549117511706,0
Indiranagar,12.9719,77.6412,11496,35.9478676163152,0
Whitefield,12.9698,77.75,19990,64.91128227937851,1
Koramangala,12.9352,77.6245,60021,100.0,2
Koramangala,12.9352,77.6245,43072,100.0,2
Electronic City,12.8452,77.66,12098,32.90350131193016,5
Jayanagar,12.925,77.5938,28695,91.2100155110906,2
Yeshwanthpur,13.0285,77.54,21478,75.47186656824995,4
Indiranagar,12.9719,77.6412,38703,100.0,0
Indiranagar,12.9719,77.6412,23614,77.02192695554062,0
Jayanagar,12.925,77.5938,27145,92.68792169515552,2
Hebbal,13.0358,77.597,24937,91.89802073877772,3
Indiranagar,12.9719,77.6412,41200,100.0,0
Indiranagar,12.9719,77.6412,27136,82.27100146203495,0
Whitefield,12.9698,77.75,34516,100.0,1
Koramangala,12.9352,77.6245,32235,100.0,2
Electronic City,12.8452,77.66,27261,81.5403034159965,5
Hebbal,13.0358,77.597,29555,95.1226537950986,3
Hebbal,13.0358,77.597,22040,66.4282384591181,3
Indiranagar,12.9719,77.6412,55267,100.0,0
Indiranagar,12.9719,77.6412,43920,100.0,0
Koramangala,12.9352,77.6245,14867,56.5465100952112,2
Jayanagar,12.925,77.5938,31716,100.0,2
Hebbal,13.0358,77.597,19723,56.20194737877406,3
Hebbal,13.0358,77.597,36580,100.0,3
Indiranagar,12.9719,77.6412,38557,100.0,0
Indiranagar,12.9719,77.6412,42638,100.0,0
Whitefield,12.9698,77.75,23538,86.5438158411549,1
Whitefield,12.9698,77.75,34226,100.0,1
Koramangala,12.9352,77.6245,49382,100.0,2
Electronic City,12.8452,77.66,15343,52.44262942365712,5
Jayanagar,12.925,77.5938,8904,35.10261290871694,2
Jayanagar,12.925,77.5938,17016,62.86774390047078,2
Hebbal,13.0358,77.597,27676,85.96875599127894,3
Hebbal,13.0358,77.597,28232,100.0,3
Yeshwanthpur,13.0285,77.54,15411,50.38276267011665,4
Indiranagar,12.9719,77.6412,12819,32.75059768421951,0
Indiranagar,12.9719,77.6412,47132,100.0,0
Whitefield,12.9698,77.75,8893,38.66488818600363,1
Koramangala,12.9352,77.6245,42877,100.0,2
Electronic City,12.8452,77.66,21986,69.03055948083889,5
Electronic City,12.8452,77.66,16446,56.82849630532506,5
Jayanagar,12.925,77.5938,28146,99.58941204936453,2
Jayanagar,12.925,77.5938,30081,95.77160101718988,2
Hebbal,13.0358,77.597,36258,100.0,3
Hebbal,13.0358,77.597,19721,72.66768088819292,3
